user_info_user_id,comment_type,user_info_nickname,content,create_time,like_count,sub_comment_count,ip_location,pictures
62d6df870000000002001550,主评论,L1Zz,为什么699的订阅额度只有99的订阅的5倍[生气R],"9/1/2026, 9:13:03 PM",7,0,北京,
576cdd0dbd0da540d3d37f6e,主评论,司青山,朋友！能不能快点开发出kimiwork 鸿蒙pc客户端！真的很想用起来,"9/4/2026, 6:26:18 PM",0,0,内蒙古,
5c827c7d0000000011039357,主评论,是LY不是LV,没额度，一个分析报告出来就干废了,"9/8/2026, 7:25:39 PM",0,0,广东,
5d75e34c0000000001018915,主评论,KIERO_,很难不让人联想到Suits里的Harvey,"9/4/2026, 11:58:49 AM",0,0,浙江,
608ea1bb0000000001003d98,主评论,保护俺的貔貅,kimi work在手机有app吗？我只搜到kimi,"9/2/2026, 8:05:37 PM",0,0,广东,
601b4134000000000101ea47,主评论,轶,k3其实在金融衍生品定价，择优上也很强,"9/7/2026, 5:49:07 PM",0,0,四川,
63b18f35000000002600735a,主评论,momo,@点点 这个模型是干什么的,"9/2/2026, 3:32:55 PM",0,1,北京,
6183ecf0000000001000a284,子评论,点点,"这篇笔记讲的是 Kimi K3 模型在法律行业的应用，以及基于它打造的法律专属模型 Tenet 。
Kimi K3 是什么：它是月之暗面推出的一款 2.8 万亿参数大模型，具备很强的 Agent（智能体）能力，可以主动拆解任务、检索验证、多步推理，而不仅仅是被动回答问题。
在法律领域能干什么：笔记里重点介绍了两个方向：
合同审查：把合同文件丢给 Kimi K3，它能逐条识别风险点（权利义务、违约责任、争议解决等），检索相关法规和案例给出修改依据，最终以 Word 修订形式呈现建议，还能生成整体修订报告。
法律研究与尽职调查：接入了华宇元典法律数据库、天眼查等专业数据源，检索法规附文号、检索案例附案号，每一条结果都可溯源核验。对于疑难问题，它会先做争点分类，再并行检索核实、逐题作答。
此外，笔记还提到 Harvey（全球估值最高的法律 AI 公司，OpenAI 投资）基于 Kimi K3 发布了法律行业专属模型 Tenet，在多项法律基准测试中超过了当前最先进的闭源模型。国内多家红圈律所也已为员工配备了 Kimi 企业版。评论区有网友实测后表示效果不错，也有人关注订阅额度和数据源覆盖的问题。","9/2/2026, 3:33:11 PM",1,0,,,回复 momo
68139706000000000d009747,主评论,憨憨小哈墨,求求你了 赶快开放订阅吧,"9/6/2026, 11:15:45 PM",0,0,河北,
5c15ea15000000000500f96d,主评论,momo,啥时候开放会员订阅？新会员计划啥时候出？,"9/8/2026, 10:13:06 PM",0,0,上海,
5e5a65b80000000001002b9f,主评论,DLagentic.Law,遥遥领先,"8/28/2026, 4:40:13 PM",18,1,上海,
685a133f000000001d01417b,子评论,美羊羊大战赛尔号,这个基础问题豆包也会,"9/3/2026, 1:12:05 PM",0,0,北京,,回复 DLagentic.Law
5ce76de70000000016028ce8,主评论,itkillsnone,Harvey Specter,"8/28/2026, 8:23:41 PM",10,1,浙江,
5d40a3640000000016023f3b,子评论,Aquarian,就在找这个[笑哭R],"9/3/2026, 9:28:33 AM",0,0,北京,,回复 itkillsnone
5ddb7565000000000100bc30,主评论,笔墨书香,关键我不能订阅啊,"9/1/2026, 1:24:30 PM",0,1,安徽,
5b7d966d8c4e8400016640ef,子评论,狂想者WILDMIND,鱼上面可以解决,"9/1/2026, 7:38:20 PM",0,0,广东,,回复 笔墨书香
65337c9d000000000200dd46,主评论,黑曜石商业工坊,出个flash把[捂脸R] 现在量都不够用,"8/31/2026, 12:25:07 PM",1,0,山东,
5ef391ad0000000001004434,主评论,阿巴阿巴的loopy同学,kimi的bd那么强么 连harvey也搞定了,"8/29/2026, 2:56:25 AM",8,1,北京,
615305f10000000002020fcd,子评论,Channrmr,产品够硬 没得说,"8/31/2026, 9:34:56 PM",0,0,菲律宾,,回复 阿巴阿巴的loopy同学
5917bbe85e87e75603160852,主评论,红茶拿铁BJT,所以Tenet是另一个产品，不是kimi k3[笑哭R][笑哭R],"9/1/2026, 8:41:39 PM",0,0,广东,
608ecd440000000001009685,主评论,行行摄摄,这个怎么用,"8/29/2026, 8:44:05 AM",0,1,江苏,
657fb438000000001902dbcf,子评论,Kimi智能助手,在kimi work、kimi.com中都能用,"8/31/2026, 8:44:30 PM",0,0,北京,,回复 行行摄摄
605acfe0000000000100a9b8,主评论,笨笨鹅不在澳洲,精装律师,"8/29/2026, 4:23:55 PM",2,0,浙江,
602d074800000000010062c9,主评论,momo,牛啊[点赞R],"8/30/2026, 1:23:35 PM",0,0,浙江,
61dc18e500000000210288b4,主评论,养生壶就要煮苹果水,什么时候开放订阅,"8/31/2026, 6:16:17 PM",0,0,四川,
67cbcc5e000000000403b1e1,主评论,diamondsea,测一下星宇车灯呗[捂脸R][捂脸R][捂脸R],"8/30/2026, 11:34:51 AM",0,0,江苏,
5ff43aaa0000000001004a91,主评论,竹可人、,预约的会员啥时候能充。。,"8/29/2026, 9:48:50 AM",2,0,上海,
62d90090000000000303d60a,主评论,i未遂- front,,"8/29/2026, 10:31:57 AM",4,0,河北,
68b5a7c70000000019018d75,主评论,.chiu,别买推流了 kimi 狠狠蒸馏其他家 快给我推出k4 大模型[doge],"8/28/2026, 9:44:20 PM",10,0,浙江,
612b5dba000000000100254b,主评论,星期天,会出医学版吗[萌萌哒R],"8/28/2026, 4:06:36 PM",5,0,浙江,
5e7348db0000000001005e15,主评论,霓娃娃,[笑哭R]你们不会要把法律也做成麦肯锡PPT吧 我看有可能,"9/1/2026, 10:26:54 AM",0,0,北京,
67a785d1000000000a03fd00,主评论,海豚号角Dolphin Horn,Kimi work不是一个好产品,"9/1/2026, 7:43:55 PM",0,0,北京,
58796d336a6a696678e4d5d5,主评论,嘿杺霖,这是做了微调训练吗？,"8/30/2026, 6:03:36 PM",0,0,广西,
57c2df2c5e87e7758ca49212,主评论,momo,有基于金融行业的吗,"8/28/2026, 10:28:01 PM",0,1,上海,
687de4da000000001e006416,子评论,不要下雨(ai版),金融的用金融软件的就够了,"8/29/2026, 12:11:57 AM",1,0,浙江,,回复 momo
5d3adf350000000010016fa9,主评论,Nointroduction,这个是workbuddy那种吗,"8/29/2026, 3:44:32 PM",1,0,四川,
690e068b0000000037030b47,主评论,激活潜能的关键人力,恭喜突破,"8/29/2026, 9:00:50 PM",0,0,海南,
566d4b230cdc2b1d5b31eceb,主评论,shshshsjwmwkwi,什么时候可以开放啊 预约了一个多月了[哭惹R],"8/29/2026, 1:07:59 AM",1,0,浙江,
62bba454000000001902a5bb,主评论,wowo,什么时候出个财税方向的,"8/29/2026, 10:04:48 AM",1,0,贵州,
638b1237000000001f014c77,主评论,Looogan,Kimi Specter[doge],"8/28/2026, 10:39:23 PM",3,0,上海,
53db4339b4c4d61da5f00b34,主评论,硬核戴老板,[赞R]秀,"9/3/2026, 8:46:37 PM",0,0,上海,
678b0b94000000000a03ee28,主评论,机器人,留言区不火不行啊,"8/29/2026, 4:55:48 AM",0,0,广东,
61a5e8790000000010005e31,主评论,jajabak,进一步推进依法治国 不错,"8/29/2026, 1:20:39 AM",0,0,四川,
6470c339000000002a03722e,主评论,嘟嘟哒嘟嘟哒,Harvey Dent吗[doge]？双面人来了，百特曼还会远吗,"8/29/2026, 12:28:09 AM",0,0,江苏,
67bafaf9000000000e012f00,主评论,大金条（秋招版）,什么时候开放订阅,"8/28/2026, 9:31:55 PM",0,0,江西,
615e76b6000000001f03a9ce,主评论,🐸,用起来@星子零星,"8/28/2026, 9:19:21 PM",0,0,北京,
647db2a50000000010035cf4,主评论,Ark,老大，新套餐什么时候上呀[完啦R],"8/28/2026, 8:38:55 PM",0,0,北京,
615873a30000000002021bc2,主评论,Hans.,我能来实习吗[doge],"8/28/2026, 8:21:36 PM",0,0,湖北,
5a3f42bbb1da1403bacaf081,主评论,風起涅槃云飞扬,性能才是最重要的,"8/28/2026, 8:19:03 PM",0,0,上海,
5d3fc2f1000000001600d5be,主评论,takimi,什么时候加额度啊 太少了不够用,"8/28/2026, 6:25:27 PM",0,0,广东,
56016d1bb7ba221db43b894e,主评论,脱缰大龙女CL,哇 哪家所用了kimi work,"8/28/2026, 5:29:44 PM",0,0,北京,
68e0892c000000003700138c,主评论,窗有雪,29分钟前,"8/28/2026, 4:23:11 PM",0,0,广东,
6955f7a4000000000300e121,主评论,无端轻薄云,厉害[赞R],"8/28/2026, 4:12:03 PM",0,0,河北,
5a689a4011be1017ae7ff147,主评论,physitfifi,@Borges,"8/28/2026, 10:21:49 PM",2,1,上海,
62ec9069000000001f007bc8,子评论,Borges,牛逼，下次试试,"8/29/2026, 7:07:48 AM",1,0,四川,,回复 physitfifi
5f01cbb5000000000101fa71,主评论,银角大王,@momo,"8/28/2026, 9:23:30 PM",2,0,江苏,
5afb088a11be10607135277d,主评论,冲锋小马甲,@名字应该可以很长很长吧,"9/9/2026, 8:31:17 AM",0,0,上海,
5e1bad8d0000000001006ed7,主评论,小红薯5E1C260C,k2.6快速都给我限制，真的能理解但………算了免费就必须闭嘴[doge],"9/8/2026, 12:45:33 PM",0,0,上海,
5cc43a09000000001000efc0,主评论,聚德Jude,@Just be u,"9/2/2026, 7:29:48 AM",0,0,上海,
6638503a000000001e006e67,主评论,泡泡设计铺,为什么你的文件发送不能大于10m？是怕超过了10m，11m的就会崩了吗,"9/1/2026, 10:34:02 AM",0,0,广东,
59a4f1d582ec39792f6b0e24,主评论,彭都记得,@邪恶米饭博士,"8/31/2026, 10:11:14 PM",0,0,江苏,
5b1a801ee8ac2b708c7cc5b5,主评论,Dr怎么办,@Momo ,"8/30/2026, 7:21:10 PM",0,1,广东,
5f589be1000000000100be49,子评论,Momo,到处都是市场，到处都能收割,"8/30/2026, 7:42:58 PM",0,0,广东,,回复 Dr怎么办
618cfbb1000000001000ee93,主评论,momo,干律师，敢把这些特别是一些保密协议上传到网上也是神人[捂脸R],"8/29/2026, 9:34:48 PM",1,0,江苏,
5c07e2d90000000007011e27,主评论,一点也不___,@一点都不__,"8/29/2026, 6:23:46 PM",0,0,江苏,
5b45e163e8ac2b01c307d303,主评论,bryce：,@鮑花富（见过饭宽航平版） @绍兴妃英理-鲍律师,"8/29/2026, 2:01:29 PM",1,0,浙江,
5d3914bd0000000010027b0b,主评论,小红薯5D39D834,@omom,"8/29/2026, 1:36:37 PM",0,0,海南,
614d4a4d00000000020242b4,主评论,五枝木,@榴莲可乐葡萄冰,"8/29/2026, 12:15:13 PM",0,0,广东,
62b91baa000000001b0275d2,主评论,小红薯62B94315,@鱼池01,"8/29/2026, 10:48:45 AM",0,0,北京,
5e970806000000000100795a,主评论,妖寂.,@Anna🎋（Chinese）,"8/29/2026, 7:26:40 AM",1,0,上海,
5ef391ad0000000001004434,主评论,阿巴阿巴的loopy同学,@The 椅子,"8/28/2026, 11:40:46 PM",0,2,北京,
62c3102d000000001b02ae29,子评论,The 椅子,大厂太强了,"8/28/2026, 11:41:22 PM",0,0,辽宁,,回复 阿巴阿巴的loopy同学
5d63ff04000000000101af25,主评论,EeXx,@秉烛夜宵,"8/28/2026, 8:07:51 PM",1,0,上海,
64546d8f000000001400ced6,主评论,LC,这样看fable5 真的强的吓人，难怪上半年a/神经兮兮的,"8/28/2026, 5:40:12 PM",1,0,上海,
